,file,language,label,text
10,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Paragraph,"Appuyez sur le bouton . Le témoin lumineux clignote pendant le préchauffage de la machine. Le témoin devient fixe. Mettez une tasse sous les sorties café. Vous pouvez abaisser ou remonter les sorties café selon la taille de votre tasse - Fig. 7. Sélectionnez la touche pour obtenir un espresso corsé, ou la touche pour obtenir un espresso standard - Fig. 8. Vous pouvez à tout moment régler le volume de l’eau - Fig. 9. Pour arrêter l’écoulement dans votre tasse, vous pouvez soit réappuyer sur une des touches ou , soit tourner le bouton rotatif vers la position mini. La mouture est humidifiée avec un peu d’eau chaude après la phase de broyage. Quelques instants après, la perco- lation proprement dite se poursuit. À partir d’une certaine quantité en tasse, nous vous conseillons pour obtenir un café plus fort - de diviser votre préparation en deux cycles. Par exemple 2 fois 70 ml pour une tasse de 140 ml."
11,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Subheader_0,Fonction 2 tasses
12,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Paragraph,"Votre appareil vous permet de préparer 2 tasses de café ou d’espresso. Appuyez sur le bouton , le témoin lumineux clignote pendant le préchauffage de la machine. Le témoin devient fixe. Mettez deux tasses sous les sorties café. Vous pouvez abaisser ou remonter les sorties café selon la taille de votre tasse - Fig. 10. Sélectionnez la touche ou selon votre choix, avec un double appui rapide. Le témoin s’allume avec un double clignotement pour vous informer que vous avez demandé deux tasses de café. L’appareil enchaînera automatiquement 2 cycles complets de préparation de café. Veillez à ne pas enlever les tasses après le premier cycle. Si vous appuyez une première fois sur la touche et une deuxième fois sur la touche (ou inversement), le dernier appui n’est pas pris en compte. PRÉPARATIONS AVEC DE LA VAPEUR La vapeur sert à faire mousser le lait pour confectionner par exemple un cappuccino ou un café latte et aussi à chauffer les liquides. Comme la production de vapeur nécessite une température plus élevée que pour préparer un espresso, l’appareil assure une phase de préchauffage supplémentaire pour la vapeur. Branchez votre appareil. Appuyez sur le bouton  : le témoin lumineux clignote pendant le préchauffage de la machine. Le témoin devient fixe. Appuyez sur la touche - Fig. 11. Le témoin clignote pendant le préchauffage. Une fois la phase de préchauffage achevée, le témoin reste fixe et vous pouvez commencer la production de vapeur en appuyant à nouveau sur la touche . Appuyer de nouveau sur la touche pour arrêter le cycle. La machine revient à sa position initiale si la commande vapeur n’est pas actionnée avant 2 minutes. L’ARRÊT DU CYCLE N’EST PAS IMMÉDIAT. 9 FR 8 Si votre produit est équipé de notre cartouche Claris - Aqua Filter system F088, merci de veillez à la retirer avant l’opération de détartrage. Utilisez uniquement des produits de détartrage KRUPS. Les produits de détartrage sont disponibles dans les centres de Service Après-vente KRUPS. Aucune responsabilité ne saurait être engagée dans le cas d’un dommage de l’appareil par l’utilisation d’autres produits. Veillez à bien protéger votre plan de travail pendant les cycles de détartrage, notamment lorsqu’il est en marbre, en pierre ou en bois. Lancez le programme de détartrage en appuyant sur la touche . Le témoin « CALC » devient fixe et les voyants et clignotent. Enlevez et nettoyez le bac récolte-gouttes. Placez un récipient pouvant contenir au moins 0,6 l d’eau sous les sorties café ainsi que sous la buse vapeur - Fig. 24. Videz le réservoir et remplissez-le avec de l’eau tiède jusqu’au trait « CALC » - Fig. 33. Faites dissoudre un sachet de détartrant Krups (40 g) F054 dans le réservoir - Fig. 33. Replacez le réservoir à eau. Le voyant s’éteint. Appuyez sur la touche après avoir effectué toutes ces opérations. La première phase (environ 8 min ) démarre. Le cycle de détartrage va se dérouler de façon automatique. A la fin de cette phase, le signal sonore émet un bip toutes les 10 secondes et le voyant clignote. Videz le récipient d’eau usagée et remettez-le en place. Videz et rincer le réservoir à eau - Fig. 34. Remplissez le réservoir d’eau et le remettez-le en place. Le voyant s’éteint. Appuyez à nouveau sur la touche pour lancer la seconde phase. Le signal sonore s’interrompt. La deuxième phase (environ 6 min) démarre. Le programme se poursuit. Il permet de rincer l’appareil et d’éliminer les restes de détartrant. A la fin de cette phase, le signal sonore émet un bip toutes les 10 secondes. Enlevez et videz votre récipient d’eau usagée et remettez-le en place. Appuyez à nouveau sur la touche pour lancer la phase finale. Le signal sonore s’interrompt. La Phase finale (environ 6 min) démarre. Le programme se poursuit. Il permet de supprimer les dernières particules de détartrant. Le cycle de détartrage est terminé, le voyant « CALC » s’éteint. Remplissez votre réservoir d’eau. Votre appareil est prêt pour une nouvelle utilisation. S’il n’y a pas assez d’eau dans le réservoir, vous en serez averti par l’allumage du témoin . Ajoutez la quantité convenable dans le réservoir et le détartrage se poursuit automatiquement. Si vous débranchez votre appareil pendant le détartrage, si vous appuyez sur le bouton ou en cas de panne d’alimentation électrique, le programme de détartrage redémarre depuis le début. Dans ce cas, un autre sachet de détartrant est nécessaire. Bien réaliser le cycle total de nettoyage pour assurer le bon entretien de votre machine. Le cycle de nettoyage est un cycle discontinu, ne pas mettre les mains sous les sorties d’eau « E » et « W » pen- dant le cycle. Programme de rinçage long - durée totale : 2 min environ. Lorsqu’il est nécessaire de procéder à un rinçage long, l’appareil vous en avertit par le clignotement des témoins lu- mineux « CLEAN » et « CALC ». Enlevez, remplissez et remettez le réservoir en place. Placez un récipient pouvant contenir au minimum 0,6 l sous les sorties café et la buse vapeur. Lancez le programme de rinçage long en appuyant sur la touche . Les témoins « CLEAN » et « CALC » deviennent fixes et le voyant devient clignotant. Lorsque le rinçage long est terminé, les témoins « CLEAN » et « CALC » s’éteignent, le voyant devient fixe. Votre appareil est prêt pour une nouvelle utilisation. La machine peut vous demander de vider le collecteur de marc à café. AUTRES FONCTIONS Mise hors tension de l’appareil. Vous pouvez arrêter à tout moment votre appareil. Lors de l’arrêt, un double bip est émis, l’ensemble des voyants rouges clignotent l’un après l’autre. L’appareil a pris en compte votre demande et s’arrêtera dans les plus brefs délais. Programme de nettoyage automatique complet de la machine, 3 fois par an (environ 13 minutes) Pour des raisons d’hygiène et pour la préservation des arômes de votre café nous vous recommandons de nettoyer le système café dès que la machine vous le demande, environ 3 fois par an. Pour effectuer ce nettoyage vous aurez besoin de : – 1 pastille de nettoyage KRUPS – 1 récipient de minimum 600ml Le programme enchaine plusieurs écoulements Quand réaliser ce programme ? Lorsqu’il est nécessaire d’exécuter un programme de nettoyage, l’appareil vous avertit par le clignotement du témoin lumineux CLEAN. Ce programme n’est accessible que lorsque l’appareil le demande (soit environ toutes les 300 préparations de café ou d’espresso). Pour respecter les conditions de garantie, il est indispensable d’effectuer le cycle de nettoyage de l’appareil quand il vous le signale. Bien suivre l’ordre des opérations. Utilisez uniquement des pastilles de nettoyage KRUPS (disponibles sur notre boutique KRUPS.com) Comment lancer le programme de nettoyage automatique ? 1. Lancer le programme de nettoyage en appuyant sur la touche . Le témoin CLEAN devient fixe et les voyants et clignotent. 2. Retirer, vider, nettoyer et remettre le collecteur de marc de café Fig 21-22 Le témoin s’éteint. 3. Retirer, videz, nettoyer et remettre le bac récolte-gouttes – Fig 23. 4. Remplir et remettre en place le réservoir d’eau. 5. Placer le récipient de 600 ml sous les sorties café Fig 24. 6. Ouvrer la trappe d’entretien Fig 25. 7. Insérer la pastille de nettoyage KRUPS XS3000 dans la goulotte de nettoyage Fig 26. 8. Appuyer sur la touche pour lancer le cycle de nettoyage 9. La phase de nettoyage (environ 13 min) démarre. Plusieurs écoulements d’eau se succèdent en plusieurs phases sans aucune intervention nécessaire. Ils permettent de rincer l’appareil et d’éliminer les restes de nettoyant. 10. Le cycle de nettoyage est terminé quand le voyant reste allumé fixe et que le voyant CLEAN s’éteint, vider le bac récolte-gouttes."
13,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Subheader_0,Votre appareil est prêt pour une nouvelle utilisation.
14,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Paragraph,"Important : Vous n’êtes pas obligé d’exécuter tout de suite le programme de nettoyage quand l’appareil le demande mais vous devez l’effectuer dans un bref délai. Si le nettoyage est reporté le message d’alerte restera affiché tant que l’opération ne sera pas effectuée. Si vous débranchez ou arrêtez votre machine pendant le nettoyage ou en cas de panne électrique le programme de nettoyage reprendra du début. Il ne sera pas possible de reporter cette opération, elle est obligatoire pour le rinçage du circuit d’eau. Si au démarrage du programme il n’y a pas assez d’eau dans le réservoir, vous en serez averti par l’allumage du té- moin . Ajoutez la quantité convenable d’eau dans le réservoir et le nettoyage se poursuit automatiquement. Si vous débranchez votre appareil pendant le nettoyage, si vous appuyez sur le bouton ou en cas de panne d’alimentation électrique, le programme de nettoyage redémarre depuis le début. Dans ce cas, une autre pastille de nettoyage est nécessaire. Bien réaliser le cycle total de nettoyage pour assurer le bon en- tretien de votre machine. Le cycle de nettoyage est un cycle discontinu, ne pas mettre les mains sous les sorties d’eau « E » et « W » pendant le cycle. N’utilisez que des pastilles de nettoyage KRUPS (XS3000). Aucune responsabilité ne saurait être engagée pour des dommages découlant de l’utilisation de pastilles d’autres marques. Vous pouvez obtenir des pastilles de nettoyage auprès du Service Après-vente KRUPS. Programme de détartrage - durée totale : 20 minutes environ. La quantité du dépôt de tartre dépend de la dureté de l’eau utilisée. Lorsqu’il est nécessaire de procéder à un détar- trage, l’appareil vous en avertit automatiquement par le clignotement du témoin « CALC ». Ce programme n’est accessible que lorsque l’appareil le demande. Pour conserver les conditions de garantie, il est indispensable d’effectuer le cycle de détartrage de l’appareil quand il vous le signale. Bien suivre l’ordre des opérations. Quand le voyant est allumé, vous pouvez continuer à utiliser l’appareil mais il est conseillé d’exécuter le programme le plus vite possible. 11 FR 10"
15,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Subheader_0,Information nombre de cycles Branchez l’appareil sur la prise secteur mais ne
16,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Paragraph,"l’allumez pas. Appuyez simultanément sur les touches et , - Fig. 27. La LED clignote durant toute la phase de réglage. Pour passer en mode “nombre de cycle” faire un appui long de 3 secondes sur la touche , toutes les LED rouges clignotent trois fois avant l’affichage de l’information - Fig. 29. Nombre de cycle : - Inférieur à 3000 : 1 LED allumée. - Supérieur à 3000 : 2 LED allumées. - Supérieur à 6000 : 3 LED allumées. Pour sortir du mode réglage appuyez sur . À chacune de ces étapes vous pouvez sortir du mode réglages en appuyant sur la touche si vous avez fini vos réglages. Tous les témoins lumineux sont éteints. La mémorisation de ces réglages reste en vigueur même en cas de panne d’alimentation électrique. À tout moment vous pouvez modifier ces réglages en répétant ces opérations. PROBLEMES ET ACTIONS CORRECTIVES PROBLÈME, DYSFONCTIONNEMENT ACTIONS CORRECTIVES Votre machine présente un dysfonctionnement. Éteignez et débranchez la machine, enlevez la car- touche filtrante, attendez une minute et redémarrez la machine. L’appareil ne s’allume pas après l’appui sur la touche . Vérifiez les fusibles et la prise secteur de votre installa- tion électrique. Vérifiez que les 2 fiches du cordon sont correctement enfoncées dans la prise secteur. Le broyeur émet un bruit anormal. Il y a présence de corps étrangers dans le broyeur. Dé- branchez la machine avant toute intervention. Vérifiez si vous pouvez extraire le corps étranger à l’aide de votre aspirateur. La buse vapeur fait du bruit. Vérifiez que la buse vapeur est bien positionnée sur son embout. La buse vapeur de votre machine semble partiellement ou complètement bouchée. Assurez-vous que le trou de l’embout n’est pas obstrué par des résidus de lait ou de calcaire. Débouchez les trous avec l’aiguille fournie avec votre appareil. La buse vapeur ne fait pas ou peu de mousse de lait. Pour les préparations à base de lait : nous vous conseil- lons d’utiliser du lait frais, pasteurisé ou UHT, récem- ment ouvert. Il est aussi recommandé d’utiliser un récipient froid. Aucune vapeur ne sort de la buse vapeur. Videz le réservoir et retirez temporairement la cartouche filtrante. Remplissez le réservoir d’eau minérale forte en calcium (>100 mg/l) et faites successivement des cycles vapeur. Le set auto cappuccino ne fait pas ou peu de mousse. Le set auto cappuccino n’aspire pas le lait. Vérifiez que l’accessoire est correctement monté sur l’appareil, l’enlever puis le remettre. Vérifiez que le tuyau souple n’est pas obstrué, vrillé et qu’il est bien emboité dans l’accessoire pour éviter toute prise d’air. Rincez et nettoyez l’accessoire (se ré- férer au chapitre « Accessoire auto cappuccino »). Installation de la cartouche filtrante - durée totale : 2 min environ. Nous vous conseillons pour optimiser le goût de vos préparations et la durée de vie de votre appareil d’utiliser unique- ment la cartouche Claris - Aqua Filter System vendue en accessoire. Fig. 30 : Mécanisme permettant de mémoriser le mois de mise en place et de changement de la cartouche (après maxi- mum 2 mois). Installation de la cartouche dans la machine : visser la cartouche filtrante dans le fond du réservoir - Fig. 31. Placez un récipient sous la buse vapeur de 0,6 l. Appuyer sur la touche pendant plus de 3 secondes (excepté si la machine demande un entretien « CLEAN » ou « CALC »). Le voyant clignote. Lorsque l’installation de la cartouche filtrante est terminée, le voyant devient fixe. Votre appareil est prêt pour une nouvelle utilisation. La cartouche Claris nécessite d’être remplacée tous les 50 litres d’eau environ ou tous les deux mois au minimum. En cas d’utilisation de la cartouche Claris - Aqua Filter System, réglez la dureté de l’eau au niveau 0."
17,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Subheader_2,Réglage de la température du café
18,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Paragraph,"Les appareils sont préréglés en usine sur le niveau 2. Branchez l’appareil sur la prise secteur mais ne l’allumez pas. Appuyez simultanément sur les touches et , - Fig. 27. La LED clignote durant toute la phase de réglage. Placez le bouton rotatif sur 20 ml pour régler la température du café - Fig. 28. Appuyez sur la touche pour augmenter ou sur la touche pour diminuer le réglage - Fig. 32. Sélectionner le niveau de la température du café : 1 LED allumée = température 1, 2 LED allumées = température 2, 3 LED allumées = température 3, étant le plus chaud. Pour sortir du mode réglage appuyez sur ."
19,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,fr,Subheader_1,Réglage de la dureté de l’eau
20,/content/drive/MyDrive/vdu/manuals/krups/krupsX_single/ea8010de.pdf,en,Paragraph,15 EN 14
