,file,language,label,text
12,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"2 For your safety 7 When using the CLARIS Smart filter cartridge or a JURA WiFi Connect, wireless connections are established. Specific details on the frequency band used and the maximum transmission power can be found in the ‘Technical data’ section. Children must be able to recognise and understand the potential dangers arising from incorrect use: U Keep children under the age of 8 away from the machine, or supervise them constantly. U Children aged 8 and over may only operate the machine without supervision if they have been instructed in how to use it safely. U Children may not clean or service the machine unless supervised by a responsible person. U Do not allow children to play with the machine. Never use a damaged machine or mains cable. This could result in fatal electric shock. U In the event of signs of damage, disconnect the machine from the mains. To do this, first switch the E4 off with the On/Off button Q. Only then should you remove the mains plug from the power socket. U Replace a damaged plug-in mains cable with an original JURA mains cable. Unsuitable mains cables may result in consequential damage. U Only permit authorised JURA service centres to carry out repairs to the machine and the permanently connected mains cable. Unsuita- ble repairs may result in consequential damage."
13,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Use by children
14,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,What to do in the event of damage
15,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"2 For your safety 8 To avoid damage to the machine and the mains cable: U Do not use the E4 and the mains cable near hot surfaces. U Do not allow the mains cable to rub against sharp edges and ensure that it does not become trapped. U Never allow the mains cable to loosely hang down. The mains cable could pose a tripping hazard or become damaged. U Protect the E4 from weather and direct sunlight. U Only connect the E4 to a mains voltage corre- sponding to that stated on the rating plate. The rating plate is located on the underside. U Connect the E4 directly to a domestic power socket. Using multi-socket adapters or exten- sion cords may cause overheating. U Do not use alkaline or alcohol-based cleaning agents; only use mild cleaning agents and a soft cloth. U Do not use any coffee beans treated with additives or caramelised coffee beans. U Only fill the water tank with fresh, cold, non-carbonated water. U Switch the machine off with the On/Off button Q if you are going to be absent for a longer period of time and remove the mains plug from the power socket. U Only use original JURA maintenance products. Use of products that are not explicitly recom- mended by JURA could damage your E4."
16,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Preventing damage
17,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"2 For your safety 9 Water conducts electricity. Do not bring water and electricity into contact with one another: U Never touch the mains plug with wet hands. U Do not immerse the E4 and/or mains cable in water. U Do not put the E4 or any individual parts in the dishwasher. U Before cleaning, switch the E4 off with the On/Off button Q. Always wipe the E4 with a damp cloth rather than a wet one, and protect it from prolonged exposure to water splash. The E4 must not be cleaned with a jet of water. U The E4 is not suitable for installation on a surface where a jet of water can be used. U Do not touch the spouts during operation. Use the handles provided. U Optionally, your E4 can be remotely operated using mobile devices. When preparing a product or initiating a maintenance programme, make sure that other people are not put at risk – for example, through contact with the spouts."
18,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Danger of electric shock
19,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,"Danger of burns, scalding and injury"
20,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,3 Preparing and using for the first time 10
21,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,3 Preparing and using for the first time
22,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"When setting up your E4, please note the following: U Place the E4 on a horizontal surface that is not sensitive to water. U Choose a spot for your E4 which protects the machine against overheating. Ensure that the ventilation slots are not covered. The bean container has an aroma preservation cover. This will ensure that your coffee beans retain their aroma for longer. Coffee beans which have been treated with additives (e.g. sugar), ground coffee or freeze-dried coffee will damage the grinder. T  Only use roasted, untreated coffee beans to fill the bean container. T  Remove the aroma preservation cover. T  Remove any dirt or foreign objects from inside the bean container. T  Fill the bean container with coffee beans and close the aroma preservation cover. When you use the machine for the first time, you must set the water hardness. If you do not know the hardness of your water, you can find this out first. Use the Aquadur® test strips supplied with the machine. T  Hold the test strip under flowing water for one second. Shake off the water. T  Wait for about 1 minute. T  You will then be able to read the degree of water hardness from the discolouration of the Aquadur® test strip and the description on the packaging."
23,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Setting up the machine
24,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_2,Filling the bean container
25,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,CAUTION
26,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Determining the water hardness
27,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"3 Preparing and using for the first time 11 If the machine is operated with a defective mains cable, there is a danger of potentially fatal electric shock. T  Never use a machine which is damaged or has a defective mains cable. Milk, sparkling mineral water or other liquids can damage the water tank or the machine. T  Only fill the water tank with fresh, cold water. Precondition: The bean container has been filled. T  For machines with a plug-in mains cable: Connect the mains cable to the machine. T  Insert the mains plug into a power socket. T  Press the On/Off button Q. E The number of symbols that are brightly lit up indicates the water hardness level: 1–7 °dH (s), 8–15 °dH (ss), 16–23 °dH (sss) and 24–30 °dH (sss £). E If you do not know the hardness of your water, you can find this out first (see chapter 3 ‘Preparing and using for the first time – Determining the water hardness’). T  Press the i/o button to set the water hardness. T  Press the s button to confirm the setting. The ! and u symbols appear. T  Remove the water tank and rinse it with cold water. T  Fit the filter cartridge extension supplied on top of the CLARIS Smart filter cartridge. T  Insert the filter cartridge with its extension into the water tank. T  Turn the filter cartridge clockwise until it audibly clicks into place. T  Fill the water tank with fresh, cold water and reinsert the tank. E The machine automatically detects that you have just inserted the filter cartridge. The sss £ symbols flash from right to left to show that you need to open the switch for hot water preparation."
28,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,First-time use
29,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,J WARNING CAUTION 3 Preparing and using for the first time 12 T  Place a receptacle under the hot-water spout. T  Turn the switch to the x position. The filter is rinsed. Water flows out of the hot-water spout. Rinsing of the filter stops automatically. The sss £ symbols flash from left to right. T  Turn the switch to the ° position. The ü symbol lights up. T  Empty the drip tray and put it back into the machine. T  Place a receptacle under the coffee spout. The sss £ symbols flash while the E4 is heating up. The machine is rinsed. Water flows out of the coffee spout. The rinse stops automatically. Your E4 is ready for use. Your E4 can be connected with your JURA app (J.O.E.®). Precondition: J.O.E.® is installed on your mobile end device. The optionally available JURA WiFi Connect is inserted into the service socket of your E4. For more information on setting up the WiFi Connect go to jura.com/wifi or scan the QR code. Connecting the machine to the WiFi network (optionally) 4 Preparation 13
30,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,4 Preparation
31,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_2,Basic information about preparing drinks:
32,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"Aim What to do Select coffee strength Press the s button before preparation: ‘mild’ (s), ‘normal’ (ss) or ‘strong’ (sss). The E4 remembers the last option selected for the next preparation. Cancel preparation Press any button E All products can also be prepared using the JURA app (J.O.E.®). E With the JURA app (J.O.E.®) you can make two additional speciality coffees: the caffè Barista and the lungo Barista. Coffee tastes best served hot. A cold porcelain cup cools the beverage – and impairs the taste. We therefore recommend prewarming the cups. You can purchase a JURA cup warmer from your specialised dealer. Example: Coffee T  Place a cup under the coffee spout. T  Press the o button. The preset amount of water for coffee flows into the cup. Example: Two espressi T  Place a cup under the coffee spout. T  Press the i button 2x. E Two brewing operations take place one after the other. Change the cup before the second brewing operation. E To prepare two coffees, press the o button 2x. The preset amount of water for espresso flows into the cup."
33,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Espresso and coffee
34,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Two espressi and two coffees
35,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"4 Preparation 14 T  Place a cup under the hot-water spout. T  Turn the switch to the x position. Hot water flows into the cup. T  Turn the switch to position ° to stop the preparation of hot water. The JURA app (J.O.E.®) offers two additional products for you to choose from: caffè Barista and lungo Barista. Example: Lungo Barista T  Place a cup under the hot-water spout. T  In the JURA app (J.O.E.®), tap the product ‘Lungo Barista’. T  Follow the instructions in the app. It is easy to make permanent settings for the amount of water for all speciality coffees according to the cup size. Adjust the amount once as shown in the following example. Every time you prepare a drink in the future, this amount of water will be dispensed. Example: Proceed as follows to permanently set the amount of water for one coffee. T  Place a cup under the coffee spout. T  Press the o button for about 2 seconds. The coffee flows into the cup. T  Press any button as soon as there is sufficient coffee in the cup. Preparation stops. The set amount of water for one coffee is permanently stored. E You can alter this setting at any time by repeating the above procedure. Hot water"
36,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Caffè Barista and lungo Barista (optionally with J.O.E.®)
37,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Permanently setting the amount of water for the cup size
38,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"4 Preparation 15 You can adjust the grinder to suit the degree of roast of your coffee. If you adjust the consistency of grind when the grinder is not operating, the grinder adjustment switch could be damaged. T  Only adjust the consistency of grind when the grinder is running. E The consistency of grind is correct if the coffee flows regularly from the coffee spout. In addition a fine, thick crema forms. Grinder adjustment switch U 1: Fine consistency of grind setting U 2: Coarse consistency of grind setting Example: Proceed as follows to change the consistency of grind during the preparation of an espresso. T  Place a cup under the coffee spout. T  Open the cover of the filler funnel for ground coffee. T  Press the i button. T  Turn the grinder adjustment switch to the desired position while the grinder is running. The preset amount of water flows into the cup. T  Close the filler funnel cover. You can choose to use a second coffee variety, for example decaf- feinated coffee, with the filter funnel for ground coffee. Basic information about ground coffee: U Never add more than two level measuring spoons of ground coffee. U Use ground coffee which is not ground too finely. Very fine coffee can block up the system so that the coffee only comes out in drips. U If you did not fill the machine with enough ground coffee, the £ symbol flashes and the E4 stops the operation. U The desired speciality coffee must be prepared within approxi- mately one minute after filling with the ground coffee. Otherwise the E4 stops the operation and is once more ready for use. All speciality coffees with ground coffee are always prepared follow- ing the same model."
39,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Adjusting the grinder
40,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,CAUTION w q
41,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Ground coffee
42,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,4 Preparation 16 Example: Proceed as follows to prepare an espresso using ground coffee. T  Place an espresso cup under the coffee spout. T  Press the s button several times until the £ symbol lights up brightly. T  Open the powder chute cover. T  Place one level measuring spoon of ground coffee into the filler funnel. T  Close the cover of the filler funnel. T  Press the i button. The preset amount of water for espresso flows into the cup.
43,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,5 Daily operation
44,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"T  Place a receptacle under the coffee spout. T  Press the On/Off button Q. E When the machine is switched off, the system is only rinsed if a speciality coffee has been prepared. The system rinses itself. Your E4 is switched on or off. Daily maintenance of the machine and hygiene when handling cof- fee and water are key to a perfect coffee result in the cup every time. You should therefore change the water daily. Milk, sparkling mineral water or other liquids can damage the water tank or the machine. T  Only fill the water tank with fresh, cold water. T  Open the water tank cover. T  Remove the water tank and rinse it with cold water. T  Fill the water tank with fresh, cold water and reinsert the tank. T  Close the water tank cover."
45,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Switching the machine on and off
46,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Filling the water tank
47,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"CAUTION 5 Daily operation 17 Optimal coffee quality depends on many factors. One important prerequisite is regular maintenance of your E4. Carry out the follow- ing steps: Maintenance action Daily If necessary Note Empty the drip tray and coffee grounds container and rinse with warm water (The drip tray and coffee grounds container are dishwasher-safe, but the insert for the drip tray is not) Z Always empty the coffee grounds container when the machine is switched on. This is the only way of resetting the coffee grounds counter. Rinse the water tank Z Wipe the surface of the machine with a clean, soft, damp cloth (e.g. microfibre cloth) Z Clean the inside of the water tank with a brush Z Clean the top and bottom of the cup grille Z"
48,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Maintenance actions
49,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,6 Permanent settings in programming mode
50,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"In programming mode you can set the switch-off time and water hardness. Press the f button to enter programming mode. By instructing your E4 to automatically switch itself off, you can cut down your energy consumption. Your E4 switches off automatically after the preset time following the last action on the machine. The number of symbols that are brightly lit up indicates the set switch-off time: Switch-off time Symbol(s) shown in display 30 minutes s 1 hour s s 2 hours s s s 4 hours s s s £ T  Press the f button. The & symbol lights up brightly."
51,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Automatic switch-off
52,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"6 Permanent settings in programming mode 18 T  Press the o button several times until the ü symbol lights up brightly. T  Press the s button to enter the programme item. T  Press the i/o button to change the setting for the switch-off time. T  Press the s button to confirm the setting. E The setting must be confirmed within 20 seconds. The sss £ symbols flash 3 times in quick succession. T  Press the f button to exit programming mode. E The automatic switch-off can also be set using the JURA app (J.O.E.®). The harder the water, the more frequently you need to descale the E4 or change the filter. It is therefore important to set the water hardness accurately. The water hardness was set when the machine was first used. You can change this setting at any time. The number of symbols that are brightly lit up indicates the set water hardness level: Water hardness Symbol(s) shown in display 1–7 °dH s 8–15 °dH s s 16–23 °dH s s s 24–30 °dH s s s £ T  Press the f button. The & symbol lights up brightly. T  Press the o button several times until the u symbol lights up brightly. T  Press the s button to enter the programme item. T  Press the i/o button to change the setting for the water hardness. T  Press the s button to confirm the setting. E The setting must be confirmed within 20 seconds. The sss £ symbols flash 3 times in quick succession. T  Press the f button to exit programming mode."
53,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Setting the water hardness
54,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,7 Maintenance 19
55,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,7 Maintenance
56,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"Your E4 has the following integrated maintenance programmes: U Cleaning the machine (L) U Descaling the machine ( & ) E If a maintenance programme needs to be started, the appro- priate symbol lights up. If this happens, run the appropriate maintenance programme. Once the filter cartridge stops working (depending on the water hardness setting), the E4 will prompt you to change the filter. E Your E4 no longer has to be descaled if you are using the CLARIS Smart filter cartridge. E CLARIS Smart filter cartridges are available from specialised dealers. Precondition: Your E4 is ready for use. The filter symbol ! lights up (if you are already using a filter and the filter capacity is depleted). T  Remove and empty the water tank. T  Turn the filter cartridge anticlockwise and remove it along with the extension from the water tank. T  Fit the filter cartridge extension on top of a new CLARIS Smart filter cartridge. T  Insert the filter cartridge with its extension into the water tank. T  Turn the filter cartridge clockwise until it audibly clicks into place. T  Fill the water tank with fresh, cold water and reinsert the tank. The machine automatically detects that you have inserted/ changed the filter cartridge. The sss £ symbols flash from right to left to indicate that you need to open the switch for hot water preparation. T  Place a receptacle under the hot-water spout. T  Turn the switch to the x position. The filter is rinsed. Water flows out of the hot-water spout. Rinsing of the filter stops automatically. The sss £ symbols flash from left to right. T  Turn the switch to the ° position. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine."
57,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Inserting/changing the filter
58,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"7 Maintenance 20 After 180 preparations or 80 switch-on rinses, the E4 will prompt you to clean it. If the wrong cleaning agent is used, the machine could be damaged and/or traces could be left behind in the water. T  Use only original JURA maintenance products. E The cleaning programme lasts approximately 20 minutes. E Do not interrupt the cleaning programme. The quality of cleaning will be impaired if you do so. E JURA cleaning tablets are available from specialised dealers. Precondition: The L symbol lights up. The water tank is filled. T  Press the f button for about 2 seconds. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine. T  Place a receptacle under the coffee spout. T  Press the s button. The ss symbols light up, water flows out of the coffee spout. The operation is interrupted, the £ symbol lights up. T  Open the cover of the filler funnel for ground coffee. T  Insert a JURA cleaning tablet into the filler funnel. T  Close the cover of the filler funnel. T  Press the s button. The sss symbols light up, water flows out of the coffee spout several times. The operation stops automatically. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine. The sss £ symbols flash 3 times in quick succession. The E4 builds up deposits of limescale over time and automatically prompts you to descale it when necessary. The degree of calcifica- tion depends on the hardness of your water. E If you are using a CLARIS Smart filter cartridge, you will not be prompted to descale. However, should you need to descale the E4, first switch the machine to descaling mode (see section 7 “Maintenance – Switching the machine from filter mode to descaling mode”)."
59,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Cleaning the machine
60,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,CAUTION max. 2X
61,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Descaling the machine
62,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"7 Maintenance 21 If the descaling agent comes into contact with the skin or eyes, this can cause irritation. T  Avoid contact with the skin or eyes. T  Rinse off the descaling agent with clean water. Should you get any descaling agent in your eye, see a doctor. If the wrong descaling agent is used, the machine could be damaged and/or traces could be left behind in the water. T  Use only original JURA maintenance products. If the descaling operation is interrupted, there may be damage to the machine. T  Allow the descaling programme to run to the end. If the descaling agent comes into contact with sensitive surfaces (e.g. marble), damage cannot be ruled out. T  Clean up any splashes immediately. E The descaling programme lasts approximately 45 minutes. E JURA descaling tablets are available from specialised dealers. Precondition: The & symbol lights up. T  Press the f button for about 2 seconds. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine. The u symbol flashes. T  Place a receptacle under the hot-water spout. T  Remove and empty the water tank. T  Completely dissolve 3 JURA descaling tablets in a receptacle holding 500 ml of water. This may take several minutes. T  Pour the solution into the empty water tank and insert it into the machine. The sss £ symbols flash from right to left to show that you need to open the switch for hot water preparation. J CAUTION CAUTION CAUTION CAUTION 3x 7 Maintenance 22 T  Turn the switch to the x position. Water flows repeatedly out of the hot-water spout. The process stops automatically. The sss £ symbols flash from left to right. T  Turn the switch to position °. The descaling operation is continued. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine. The u symbol lights up. T  Remove the water tank and rinse it thoroughly. T  Fill the water tank with fresh, cold water and reinsert the tank. The sss £ symbols flash from right to left. T  Place a receptacle under the hot-water spout. T  Turn the switch to the x position. Water flows repeatedly out of the hot-water spout. The process stops automatically. The sss £ symbols flash from left to right. T  Turn the switch to position °. The descaling operation is continued. The ü symbol lights up. T  Empty the drip tray and coffee grounds container and put them back into the machine. The sss £ symbols flash 3 times in quick succession. E If the descaling operation stops unexpectedly, rinse the water tank thoroughly. Coffee beans may be covered with a slight oil film which remains on the walls of the bean container. These traces may negatively affect the coffee result. For this reason clean the bean container from time to time. T  Press the On/Off button Q to switch the E4 off. T  Remove the aroma preservation cover. T  Clean the bean container with a soft, dry cloth. T  Fill the bean container with coffee beans and close the aroma preservation cover."
63,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Cleaning the bean container
64,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,"7 Maintenance 23 Limescale deposits may form in the water tank. To ensure correct function of the machine, descale the water tank from time to time. T  Remove the water tank. T  If you use a CLARIS Smart filter cartridge, remove this. T  Completely fill the water tank and dissolve 3 JURA descaling tablets in it. T  Leave the water tank with the descaling solution for several hours (e.g. overnight). T  Empty the water tank and rinse it thoroughly. T  If you use a CLARIS Smart filter cartridge, insert this again. T  Fill the water tank with fresh, cold water and reinsert the tank. Follow the steps below to switch the E4 from filter mode to descaling mode. T  Remove the water tank. T  Turn the filter cartridge anticlockwise and remove it along with the extension from the water tank. T  Fill the water tank and reinsert it. T  Press the f button. The & symbol lights up brightly. T  Press the o (‘Large cup’) button several times until the ! symbol lights up brightly. T  Press the s button to enter the programme item. The sss £ symbols light up brightly. T  Press the i (‘Small cup’) button so that the sss £ symbols no longer light up brightly. T  Press the s button to confirm the setting. E The setting must be confirmed within 20 seconds. The sss £ symbols flash 3 times in quick succession. The machine is now in descaling mode. T  Press the f button to exit programming mode."
65,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_0,Descaling the water tank
66,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Subheader_1,Switching the machine from filter mode to descaling mode
67,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,8 Display messages 24
68,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,8 Display messages
69,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Paragraph,Message Cause/Result Action The u symbol lights up. The water tank is empty. You cannot prepare any products. T Fill the water tank (see chapter 5 ‘Daily operation – Filling the water tank’). The ü symbol lights up. The coffee grounds container is full. / The drip tray is full. You cannot prepare any products. T Empty the coffee grounds container and the drip tray (see chapter 5 ‘Daily operation – Maintenance actions’). The ü symbol flashes. The coffee grounds container is not inserted correctly or is not inserted at all. / The drip tray is not inserted correctly or is not inserted at all. You cannot prepare any products. T Fit the drip tray. The L symbol lights up. The E4 is prompting you to clean it. T Perform cleaning (see chapter 7 ‘Maintenance – Cleaning the machine’). The & symbol lights up. The E4 is prompting you to descale it. T Perform descaling (see chapter 7 ‘Maintenance – Descaling the machine ’). The ! symbol lights up. The filter cartridge no longer works. T Replace the CLARIS Smart filter cartridge (see chapter 7 ‘Mainte- nance – Inserting/changing the filter’). The sss £ symbols flash from right to left. The switch for hot water preparation must be opened. T Turn the switch to the x position. The sss £ symbols flash from left to right. The switch for hot water preparation must be closed. T Turn the switch to the ° position. The ! symbol lights up even though no filter has been inserted. No CLARIS Smart filter cartridge was inserted in the water tank after the descaling programme finished. T Insert a CLARIS Smart filter cartridge in the water tank or set the machine to descaling mode. The sss symbols flash after the beans have been ground. The bean container is empty. You cannot prepare any products. T Fill the bean container (see chapter 3 ‘Preparing and using for the first time – Filling the bean container’) 8 Display messages 25 Message Cause/Result Action The £ symbol flashes. Not enough ground coffee was added. The E4 cancels the operation. T Start preparation again.
70,/content/drive/MyDrive/vdu/manuals/jura/juraX_single/e4_easainta_instructions_for_use_en.pdf,en,Header_0,9 Troubleshooting
