,file,language,label,text
10,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_3,4. EINSTELLUNGEN DES MENÜS
11,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"PROGRAMMIERUNG Um das Menü aufzurufen, sicherstellen, dass das Gerät betriebs- bereit ist, dann die Taste für 10 Sekunden gedrückt halten, bis die drei Tasten nacheinander aufblinken: Das Gerät befindet sich im Programmiermodus. Fahren Sie fort, indem Sie die Kaffeemaschine nach Ihren Wünschen einstellen; um das Menü zu verlassen, 15 Sekunden warten. 33 Hinweis: Wenn innerhalb von 15 Sekunden keine Auswahl getroffen wird, kehrt das Gerät automatisch auf betriebsbereit zurück."
12,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_1,4.1 Kaffeetemperatur einstellen
13,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Zur Änderung der Wassertemperatur für die Kaffeeausgabe bitte wie folgt vorgehen: 1. Das Menü Programmierung aufrufen; 2. Die Taste drücken, um den Modus zur Auswahl der Kaffeetemperatur aufzurufen: die Kontrolllampen der ak- tuellen Auswahl schalten sich ein: niedrig mittel hoch 3. Die Kontrolllampen beginnen nacheinander zu blinken; 4. Drücken Sie dann die Taste für die gewünschte Temperatur: niedrig mittel hoch 5. Die Taste blinkt, wodurch angezeigt wird, dass die Auswahl gespeichert ist. Die Kaffeemaschine verlässt das Menü und ist betriebsbereit."
14,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_0,4.2 Einstellung der Wasserhärte
15,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Die Kontrolllampe (B7), die anzeigt, dass das Gerät entkalkt werden muss, schaltet sich nach einer bestimmten Betriebszeit ein, die von der Wasserhärte abhängt. Die Kaffeemaschine kann anhand der in den verschiedenen Regionen vorhandenen Wasserhärte programmiert wer- den, um den Entkalkungsvorgang mehr oder weniger häufig durchzuführen. Dazu wie folgt vorgehen: 1. Das Menü Programmierung aufrufen; 2. Die Taste drücken, um den Modus zur Auswahl der Wasserhärte aufzurufen: die Kontrolllampen der aktuellen Auswahl schalten sich ein: weich mittel hart 3. Die Kontrolllampen beginnen nacheinander zu blinken; 4. Drücken Sie dann die Taste für die Wasserhärte in Ihrer Region: weiches Wasser mittleres Wasser hartes Wasser <10°dH 10°dH - 20°dH >20°dH <18°fH 18°fH - 36°fH >36°fH <180mg/l CaCo3 180-360mg/l CaCo3 >360mg/l CaCo3 - Die Taste blinkt, wodurch angezeigt wird, dass die Auswahl gespeichert ist. Die Kaffeemaschine verlässt das Menü und ist betriebsbereit."
16,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_2,4.3 Einstellen der Auto-Abschaltung (Bereitschaft)
17,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Aus Energiespargründen ist das Gerät mit einer Funktion zur Auto-Abschaltung bei längerem Nichtgebrauch ausgestattet. Um das Gerät wieder einzuschalten, eine beliebige Taste an der Bedienblende drücken. 1. Das Menü Programmierung aufrufen; 2. Die Taste drücken, um den Modus zur Auswahl der Zeit für die Auto-Abschaltung aufzurufen: die Kontrolllam- pen der aktuellen Auswahl schalten sich ein: 9 Min. 30 Min. 3 Stunden 3. Die Kontrolllampen beginnen nacheinander zu blinken; 4. Drücken Sie dann die Taste für die gewünschte Zeit: 9 Min. 30 Min. 3 Stunden 5. Die Taste blinkt, wodurch angezeigt wird, dass die Auswahl gespeichert ist. Die Kaffeemaschine verlässt das Menü und ist betriebsbereit. 4.4 Werkseinstellungen (Reset) Mit dieser Funktion werden alle Menüeinstellungen und Men- genprogrammierungen wieder auf die werkseitig eingestellten Werte zurückgestellt. Zur Wiederherstellung der Werkseinstellungen wie folgt vorgehen: 1. Den Dampfauslauf an der Abtropfschale positionieren; 2. Das Menü Programmierung aufrufen; 3. Den Ausgabeknopf für Dampf auf Position drehen; 4. Die Taste drücken: die drei Kontrolllampen blinken gleichzeitig, wodurch die Rücksetzung auf die ursprüngli- chen Einstellungen bestätigt wird. 34 5. Die Kontrolllampen und blinken, um anzuzei- gen, dass der Ausgabeknopf für Dampf wieder geschlossen werden muss (Symbol ○). Sobald der Ausgabeknopf für Dampf geschlossen ist, ist das Gerät betriebsbereit."
18,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_0,5. ZUBEREITUNG VON ESPRESSO
19,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"5.1 Empfehlungen für einen heißeren Kaffee Für einen heißeren Kaffee empfehlen wir: • Vor der Zubereitung des Kaffees die Tassen durch Ausspü- len mit etwas Heißwasser vorwärmen. • Den Siebträger mit eingesetztem Sieb an der Kaffeema- schine einrasten, ohne Kaffee einzufüllen. Die gleiche Tasse zu verwenden, mit der später der Kaffee zubereitet wird, die Taste für 1 Tasse zu drücken und Heißwasser in die Tasse laufen zu lassen, um die Tasse zu erwärmen. • Im Menü Programmierung eine höhere Kaffeetemperatur einstellen. • Während des Betriebs wird der Tassenwärmer (A4) heiß: stellen Sie die zu verwendenden Tassen darauf ab. 5.2 Zubereitung von Espresso mit Kaffeepulver 1. Das Sieb für Kaffeepulver (C2 oder C3) in den Siebträger setzen (Abb. 6). Das Sieb mit dem unten aufgedruckten Symbol verwenden, wenn Sie einen Kaffee zubereiten möchten, oder das Sieb mit dem unten aufgedruckten Symbol , wenn Sie zwei Kaffees zubereiten möchten. 2. Wenn Sie nur einen Kaffee zubereiten möchten, das Sieb mit einem gestrichenen Messlöffel Kaffeepulver füllen, ca. 7g (Abb. 7). Wenn Sie hingegen zwei Kaffees zubereiten möchten, das Sieb mit zwei gestrichenen Messlöffeln Kaffeepulver füllen (ca. 7+7 g). Das Sieb jeweils mit kleinen Mengen füllen, um zu vermeiden, dass Kaffeepulver über den Rand fällt. Achtung: für einen korrekten Betrieb vergewissern Sie sich bitte immer vor dem Einfüllen des Kaffeepulvers, dass das Sieb sauber ist und keine Kaffeepulverreste des vorhergehenden Brühvorgangs verblieben sind. 3. Das Kaffeepulver gleichmäßig verteilen und mit dem Stop- fer leicht anpressen (Abb. 8). Das Anpressen des Kaffeepulvers ist sehr wichtig, um einen guten Espresso zuzubereiten. Wenn es zu fest angepresst wird, läuft der Kaffee langsam heraus und ist stark. Wenn es hingegen zu wenig angepresst wird, läuft der Kaffee zu schnell heraus und ist schwach. 4. Überschüssigen Kaffee vom Rand des Siebträgers streichen und den Siebträger an der Kaffeemaschine einrasten: zum richtigen Einrasten den Griff des Siebträgers auf das Sym- bol INSERT (Abb. 9) ausrichten, den Siebträger einrasten und den Griff nach rechts drehen, bis er mit der Position CLOSE übereinstimmt. 5. Die Tasse oder die Tassen unter die Ausgüsse des Siebträ- gers (Abb. 10) stellen. 6. Sicherstellen, dass die Kontrolllampen der Kaffeeausgabe- tasten eingeschaltet sind, dann die Ausgabetaste oder drücken: das Gerät fährt fort und bricht die Ausgabe automatisch ab. 7. Um den Siebträger auszurasten, den Griff von rechts nach links drehen. Verbrennungsgefahr! Um Spritzer zu vermeiden, den Siebträger nie während der Kaffeeausgabe ausrasten und nach der Ausgabe immer einige Sekunden warten."
20,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_0,5.3 Zubereitung von Espresso mit Kaffeepads
21,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Hinweis: Kaffeepads verwenden, die den E.S.E.-Standard erfüllen: die- ser ist auf den Packungen mit dem folgenden Markenzeichen angegeben. Der E.S.E.-Standard ist ein von führenden Her- stellern von Kaffeepads angenommenes Sys- tem, das eine einfache und saubere Zuberei- tung von Espresso ermöglicht. 1. Das Sieb für Kaffeepads (mit dem unten aufgedruckten Symbol ) in den Siebträger setzen. 2. Das Kaffeepad möglichst genau in die Mitte des Siebs set- zen (Abb. 11). Zum richtigen Einsetzen der Kaffeepads in das Sieb die Angaben auf den Packungen der Kaffeepads stets genau beachten. Anhand der Punkte 4 bis 6 im vorhergehenden Abschnitt weiter vorgehen. Hinweis: • Während der Kaffeezubereitung kann die Kaffeeausgabe jederzeit abgebrochen werden, indem die zuvor gedrückte Ausgabetaste gedrückt wird. • Wenn Sie nach abgeschlossener Kaffeeausgabe mehr Kaf- fee in der Tasse möchten, einfach die zuvor gedrückte Aus- gabetaste gedrückt halten (innerhalb von 3 Sekunden): die Ausgabe wird nach einigen Sekunden automatisch abgebrochen. • Um den Siebträger auszurasten, den Griff von rechts nach links drehen. 35"
22,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_0,Verbrennungsgefahr!
23,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Um Spritzer zu vermeiden, den Siebträger nie während der Kaffeeausgabe ausrasten und nach der Ausgabe immer einige Sekunden warten."
24,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_1,5.4 Programmierung der Kaffeemenge in der Tasse
25,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Die Kaffeemaschine wurde werkseitig für die Ausgabe von Stan- dardmengen voreingestellt. Wenn Sie diese Mengen ändern möchten, gehen Sie bitte wie folgt vor: 1. Eine oder zwei Tassen unter den Ausgüssen des Siebträgers positionieren. 2. Die Taste drücken, die programmiert werden soll ( oder ) und gedrückt halten. Die Maschine beginnt mit der Kaffeeausgabe und die andere Kaffeeausgabetaste blinkt, wodurch angezeigt wird, dass sich die Kaffeema- schine im Programmiermodus befindet. 3. Sobald die gewünschte Kaffeemenge in der Tasse ist, die Taste loslassen: die Ausgabe wird abgebrochen und die Kontrolllampe blinkt, wodurch angezeigt wird, dass die Menge richtig gespeichert ist. 4. Wenn die beiden Kontrolllampen für die Kaffeeausgabe permanent eingeschaltet bleiben, ist die Kaffeemaschine betriebsbereit."
26,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_0,6. ZUBEREITUNG VON CAPPUCCINO
27,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"1. Wie in den vorhergehenden Abschnitten beschrieben, den Espresso zubereiten und dabei ausreichend große Tassen verwenden. Um hohe Gläser zu verwenden, die Abtropf- schale entfernen und das Glas auf die dafür vorgesehene Ablage stellen (A10); 2. Die Taste (Abb. 12) drücken: die Kontrolllampe blinkt; 3. Währenddessen ein Gefäß mit ungefähr 100 Gramm Milch pro Cappuccino, der zubereitet werden soll, füllen. Um einen üppigeren und gleichmäßigeren Schaum zu erhal- ten, verwenden Sie ganz oder teilweise entrahmte Milch mit Kühlschranktemperatur (etwa 5°C). Bei der Wahl der Größe des Milchgefäßes muss bedacht werden, dass sich das Milchvolumen verdoppelt bis verdreifacht (Abb. 13). 4. Stellen Sie sicher, dass der Ring des Milchaufschäumers (A14) auf der Position ""CAPPUCCINO” (Abb. 21) steht (Abb. 14); 5. Warten Sie, bis die Kontrolllampe der Taste perma- nent eingeschaltet bleibt, wodurch angezeigt wird, dass der Brühkessel die ideale Temperatur für die Dampferzeu- gung erreicht hat. 6. Stellen Sie einen leeren Behälter unter den Milchaufschäu- mer und öffnen Sie den Ausgabeknopf für einige Sekun- den, um vorhandenes Wasser aus dem Kreislauf auszuspü- len. Den Drehknopf wieder schließen. 7. Stellen Sie den Behälter mit der Milch unter den Milchaufschäumer. 8. Tauchen Sie den Milchaufschäumer in den Milchbehälter und achten Sie darauf, dass der schwarze Ring nie einge- taucht wird (Abb. 15). Stellen Sie den Ausgabeknopf auf . Aus dem Milchaufschäumer entweicht Dampf, der der Milch ein cremiges Aussehen verleiht und ihr Volumen erhöht (Abb. 16) . Um einen cremigeren Milchschaum zu erzielen, tauchen Sie den Milchaufschäumer in die Milch und drehen dann den Behälter mit langsamen Bewegun- gen von unten nach oben. 9. Sobald die Temperatur (idealerweise 60°C) und die ge- wünschte Konsistenz erreicht sind, die Dampfausgabe ab- brechen, indem der Ausgabeknopf für Dampf nach rechts gedreht wird. 10. Die aufgeschäumte Milch in die Tassen mit dem zuvor zu- bereiteten Espresso geben. Der Cappuccino ist fertig: nach Belieben süßen und, wenn Sie wünschen, den Schaum mit etwas Kakaopulver bestreuen. Hinweis: • wenn mehrere Cappuccinos zubereitet werden sollen, erst alle Kaffees zubereiten und danach den Milchschaum für alle Cappuccinos; • um die Dampffunktion zu verlassen, eine beliebige Taste drücken: die Kontrolllampen und blinken, wodurch angezeigt wird, dass die Temperatur zu hoch ist, um Kaffee zuzubereiten (siehe Abschnitt “Abkühlen des Brühkessels”). Es wird eine Dampfabgabe von maximal 60 Sekunden empfohlen."
28,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_1,7. ZUBEREITUNG VON HEISSER MILCH (HOT
29,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"MILK) Um heiße nicht aufgeschäumte Milch zuzubereiten, wie im vorhergehenden Abschnitt beschrieben vorgehen und sicher- stellen, dass der Ring des Milchaufschäumers (A14) oben auf Position “HOT MILK” steht. 8. REINIGUNG DES MILCHAUFSCHÄUMERS NACH JEDEM GEBRAUCH Achtung: Aus hygienischen Gründen wird empfohlen, den Milchaufschäu- mer nach jedem Gebrauch zu reinigen. Wie folgt vorgehen: 36 1. Für einige Sekunden etwas Dampf ausgeben (Punkte 2, 5 und 6 des vorhergehenden Abschnitts), indem der Ausgabeknopf für Dampf gedreht wird. Dadurch werden Milchrückstände aus dem Inneren des Milchaufschäumers beseitigt. Das Gerät durch Drücken der Taste EIN/AUS ausschalten. 2. Einige Minuten warten, damit der Milchaufschäumer abkühlt: mit einer Hand das Rohr des Milchaufschäumers festhalten und mit der anderen den Milchaufschäumer ausrasten, indem er nach rechts gedreht und nach unten herausgezogen wird (Abb. 17). 3. Die Dampfdüse aus Gummi nach unten aus dem Ausgabe- rohr herausziehen (Abb.18). 4. Den Regler nach oben schieben und kontrollieren, dass die durch den Pfeil auf Abb. 19 angezeigten Löcher nicht verstopft sind. Falls erforderlich, mit Hilfe einer Nadel säubern; 5. Die Düse wieder einsetzen, den Regler nach unten verstel- len und den Milchaufschäumer wieder auf die Düse ste- cken, indem er gedreht und gleichzeitig bis zum Einrasten nach oben gedrückt wird."
30,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_1,9. ABKÜHLEN DES BRÜHKESSELS
31,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Wenn Sie sofort nach dem Aufschäumen der Milch Kaffee zu- bereiten möchten, müssen Sie warten, bis der Brühkessel gut abgekühlt ist, da der Kaffee sonst verbrannt austritt. Dazu wie folgt vorgehen: • einen Behälter unter dem Milchaufschäumer positionieren; • den Ausgabeknopf für Dampf öffnen, um Heißwasser aus- zugeben und den Brühkessel abkühlen zu lassen; • die Heißwasserausgabe wird automatisch abgebrochen, wenn der Brühkessel abgekühlt ist: sobald die Pumpe ab- schaltet und kein Wasser mehr austritt, den Ausgabeknopf für Dampf schließen. Nun ist die Kaffeemaschine betriebsbereit."
32,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_2,10. HEISSWASSERERZEUGUNG
33,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"1. Durch Drücken der Taste EIN/AUS (Abb. 3) die Kaffeema- schine einschalten. Warten, bis die Kontrolllampen für die Kaffeeausgabe eingeschaltet sind. 2. Einen Behälter unter dem Milchaufschäumer positionieren. 3. Den Ausgabeknopf auf Position drehen: das Heiß- wasser fließt aus dem Milchaufschäumer. 4. Um die Heißwasserausgabe abzubrechen, den Ausgabe- knopf schließen und eine beliebige Taste drücken. Es wird eine Ausgabe von maximal 60 Se- kunden empfohlen."
34,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_0,11. REINIGUNG
35,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Header_3,11.1 Reinigung der Kaffeemaschine
36,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Folgende Teile der Kaffeemaschine müssen regelmäßig gerei- nigt werden: - Abtropfschale (A9) - Kaffeesiebe (C2, C3 und C4); - Der Kaffeeauslauf (A5) - Wassertank (A3); - Milchaufschäumer (A15) wie in Abschnitt „8. Reinigung des Milchaufschäumers nach jedem Gebrauch“ angegeben; Achtung! • Verwenden Sie zur Reinigung der Maschine keine Lösungs- und Scheuermittel oder Alkohol. • Verwenden Sie zum Entfernen der Verkrustungen oder der Kaffeeablagerungen keine Metallgegenstände, weil sie Oberflächen aus Metall oder Kunststoff verkratzen könnten. • Bei Nichtgebrauch von mehr als einer Woche wird drin- gend empfohlen, vor dem Gebrauch der Kaffeemaschine einen Spülvorgang durchzuführen, wie in Abschnitt „3. Erste Inbetriebnahme des Gerätes“beschrieben. Gefahr! • Während der Reinigung die Kaffeemaschine nie ins Wasser tauchen: es handelt sich um ein Elektrogerät.. • Vor jeder Reinigung der äußeren Geräteteile die Kaffee- maschine ausschalten, den Netzstecker aus der Steckdose ziehen und die Kaffeemaschine abkühlen lassen."
37,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_0,11.2 Reinigung der Abtropfschale
38,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Achtung! Die Abtropfschale ist mit einem Schwimmer (A16) (rot) zur Anzeige des Wasserstandes ausgestattet (Abb. 20). Die Ab- tropfschale leeren und reinigen, bevor diese Anzeige aus dem Tassenrost hervortritt, andernfalls kann das Wasser über den Rand treten und die Kaffeemaschine, die Aufstellfläche oder den umliegenden Bereich beschädigen. 1. Entnehmen der Abtropfschale (Abb. 21). 2. Den Tassenrost (A7) entnehmen, das Wasser beseitigen und die Abtropfschale mit einem Tuch reinigen: dann die Abtropfschale wieder zusammenbauen. Die Abstellfläche für Kaffeebecher oder Gläser (A10) herausziehen, mit Was- ser reinigen, trocknen und wieder einsetzen. 3. Dann die Abtropfschale wieder einsetzen."
39,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_1,11.3 Reinigung der Kaffeesiebe Die Kaffeesiebe jeder Woche reinigen:
40,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"1-Tassen-Sieb und 2-Tassen-Sieb 1. Das Lochsieb an der dafür vorgesehenen Lasche herauszie- hen (Abb. 22); 37 2. Die Siebe unter fließendem Wasser abspülen (Abb. 23); 3. Überprüfen, dass die kleinen Löcher nicht verstopft sind, andernfalls diese mit einer Nadel durchstechen (Abb. 23 und 24); 4. Das Lochsieb wieder einsetzen und fest nach unten drücken. Pad-Sieb Unter fließendem Wasser abspülen. Überprüfen, dass die klei- nen Löcher nicht verstopft sind, andernfalls diese mit einer Nadel durchstechen (Abb. 23 und 24)."
41,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Subheader_3,11.4 Reinigung des Kaffeeauslaufs
42,/content/drive/MyDrive/vdu/manuals/delonghi/delongiY_multi/ec785bg_dedica_metallics_siebträger_inkl_zubehör_ec785bg_instruction_manuals_german.pdf,de,Paragraph,"Alle 200 Kaffeeausgaben den Kaffeeauslauf durchspülen, indem aus dem Kaffeeauslauf ca. 0,5 l Wasser ausgegeben wird (die Taste für die Kaffeeausgabe drücken, ohne Kaffeepulver zu verwenden)"
